"Country","Continent","Status","Life.expectancy","GDP","Schooling"
"Paraguay","Americas","Developing",71.5,1148.229882,12.2
"Paraguay","Americas","Developing",71.2,1417.26582,11.8
"Paraguay","Americas","Developing",79,1545.626423,11.6
"Peru","Americas","Developing",75.5,63.343259,13.4
"Peru","Americas","Developing",75.3,6491.5245,13.4
"Peru","Americas","Developing",75.3,6583.116248,13.4
"Peru","Americas","Developing",74.9,6387.785281,13.4
"Peru","Americas","Developing",74.5,5771.565878,13.4
"Peru","Americas","Developing",73.7,522.493191,13.3
"Peru","Americas","Developing",73.8,4166.93387,13.3
"Peru","Americas","Developing",73.9,428.87811,13.2
"Peru","Americas","Developing",74,3611.2147,13.2
"Peru","Americas","Developing",74.2,3171.49856,13
"Peru","Americas","Developing",72.8,2754.7829,13
"Peru","Americas","Developing",72.2,2448.143899,12.8
"Peru","Americas","Developing",72.1,218.25997,13.3
"Peru","Americas","Developing",72.6,259.192958,13.9
"Peru","Americas","Developing",72.4,1981.243653,13.4
"Peru","Americas","Developing",71.4,1996.719689,13.5
"Philippines","Asia","Developing",68.5,2878.33837,11.7
"Philippines","Asia","Developing",68.4,2842.938353,11.7
"Philippines","Asia","Developing",68.1,276.289146,11.7
"Philippines","Asia","Developing",68.1,2581.818554,11.6
"Philippines","Asia","Developing",68,2352.518156,11.5
"Philippines","Asia","Developing",67.9,2129.499242,11.4
"Philippines","Asia","Developing",68,1825.341521,11.7
"Philippines","Asia","Developing",67.5,1919.466195,11.5
"Philippines","Asia","Developing",67.5,1672.685433,11.4
"Philippines","Asia","Developing",67.3,1391.772325,11.5
"Philippines","Asia","Developing",67,1194.697155,11.6
"Philippines","Asia","Developing",67.3,179.3715,11.6
"Philippines","Asia","Developing",67.2,11.553196,11.6
"Philippines","Asia","Developing",66.8,1.68135,11.4
"Philippines","Asia","Developing",66.8,957.287441,11.4
"Philippines","Asia","Developing",66.8,138.91977,11.4
"Poland","Europe","Developed",77.5,12565.9876,16.4
"Poland","Europe","Developed",77.3,14341.675,16.4
"Poland","Europe","Developed",77.1,1378.54911,15.4
"Poland","Europe","Developed",76.8,13145.1484,15.3
"Poland","Europe","Developed",76.7,13893.18768,15.4
"Poland","Europe","Developed",76.3,12599.52486,15.1
"Poland","Europe","Developed",75.7,11527.59323,15.1
"Poland","Europe","Developed",75.5,141.44688,15
"Poland","Europe","Developed",75.3,1126.31852,15
"Poland","Europe","Developed",75.2,94.7726,15
"Poland","Europe","Developed",75,821.251569,14.8
"Poland","Europe","Developed",74.9,6681.178818,15.5
"Poland","Europe","Developed",74.7,5693.52416,15.3
"Poland","Europe","Developed",74.5,5196.932921,15
"Poland","Europe","Developed",74.2,4981.198619,14.7
"Poland","Europe","Developed",73.7,4492.72764,14.6
"Portugal","Europe","Developed",81.1,1922.681,16.6
"Portugal","Europe","Developed",89,2277.53613,16.8
"Portugal","Europe","Developed",86,21618.73534,16.3
"Portugal","Europe","Developed",83,2577.4264,16.3
"Portugal","Europe","Developed",82,23196.18375,16.2
"Portugal","Europe","Developed",79.6,22538.6548,16
"Portugal","Europe","Developed",79.3,2363.97161,16
"Portugal","Europe","Developed",79,24815.6884,15.8
"Portugal","Europe","Developed",78.7,2278.5845,15.4
"Portugal","Europe","Developed",78.5,19821.44463,15.4
"Portugal","Europe","Developed",77.7,18784.9485,15.4
"Portugal","Europe","Developed",78,1845.5881,15.9
"Portugal","Europe","Developed",77.3,15772.7334,15.8
"Portugal","Europe","Developed",77.2,12882.28897,15.9
"Portugal","Europe","Developed",76.9,11729.14616,15.7
"Portugal","Europe","Developed",76.6,1152.39681,15.5
"Qatar","Asia","Developing",78.2,66346.52267,13.4
"Qatar","Asia","Developing",78.1,86852.7119,13.4
"Qatar","Asia","Developing",77.9,8834.87958,13.4
"Qatar","Asia","Developing",77.8,88564.82298,13.4
"Qatar","Asia","Developing",77.5,85948.746,12.4
"Qatar","Asia","Developing",77.3,736.22784,12
"Qatar","Asia","Developing",77,61478.23813,11.8
"Qatar","Asia","Developing",76.8,82967.37228,11.7
"Qatar","Asia","Developing",76.7,675.61258,12.6
"Qatar","Asia","Developing",76.6,6256.55926,13.7
"Qatar","Asia","Developing",76.6,51488.49529,13.7
"Qatar","Asia","Developing",76.6,41818.35256,13.5
"Qatar","Asia","Developing",76.5,34176.98183,12.8
"Qatar","Asia","Developing",76.4,2999.65492,12.2
"Qatar","Asia","Developing",76.3,2843.63635,12.6
"Qatar","Asia","Developing",76.2,29986.2915,13
"Republic of Korea","Asia","Developing",82.3,NA,NA
"Republic of Korea","Asia","Developing",82,NA,NA
"Republic of Korea","Asia","Developing",81.7,NA,NA
"Republic of Korea","Asia","Developing",81.2,NA,NA
"Republic of Korea","Asia","Developing",81.1,NA,NA
"Republic of Korea","Asia","Developing",87,NA,NA
"Republic of Korea","Asia","Developing",86,NA,NA
"Republic of Korea","Asia","Developing",83,NA,NA
"Republic of Korea","Asia","Developing",79.8,NA,NA
"Republic of Korea","Asia","Developing",79.4,NA,NA
"Republic of Korea","Asia","Developing",78.7,NA,NA
"Republic of Korea","Asia","Developing",78.2,NA,NA
"Republic of Korea","Asia","Developing",77.6,NA,NA
"Republic of Korea","Asia","Developing",77.1,NA,NA
"Republic of Korea","Asia","Developing",76.7,NA,NA
"Republic of Korea","Asia","Developing",76,NA,NA
"Republic of Moldova","Europe","Developing",72.1,NA,NA
"Republic of Moldova","Europe","Developing",71.8,NA,NA
"Republic of Moldova","Europe","Developing",71.7,NA,NA
"Republic of Moldova","Europe","Developing",79,NA,NA
"Republic of Moldova","Europe","Developing",77,NA,NA
"Republic of Moldova","Europe","Developing",68.8,NA,NA
"Republic of Moldova","Europe","Developing",69,NA,NA
"Republic of Moldova","Europe","Developing",68.9,NA,NA
"Republic of Moldova","Europe","Developing",68.3,NA,NA
"Republic of Moldova","Europe","Developing",68,NA,NA
"Republic of Moldova","Europe","Developing",67.3,NA,NA
"Republic of Moldova","Europe","Developing",68,NA,NA
"Republic of Moldova","Europe","Developing",67.6,NA,NA
"Republic of Moldova","Europe","Developing",67.5,NA,NA
"Republic of Moldova","Europe","Developing",67.6,NA,NA
"Republic of Moldova","Europe","Developing",67.1,NA,NA
"Romania","Europe","Developed",75,8958.788593,14.7
"Romania","Europe","Developed",74.8,12.27733,14.7
"Romania","Europe","Developed",74.6,9585.266593,14.7
"Romania","Europe","Developed",74.4,8558.39766,15.3
"Romania","Europe","Developed",74.3,92.277825,15.7
"Romania","Europe","Developed",73.4,8297.483621,15.8
"Romania","Europe","Developed",73.1,822.18329,15.4
"Romania","Europe","Developed",73.1,1136.47356,14.7
"Romania","Europe","Developed",72.9,8214.185378,14.1
"Romania","Europe","Developed",72.5,5828.745662,13.7
"Romania","Europe","Developed",71.9,4676.315183,13.4
"Romania","Europe","Developed",71.7,3552.92452,12.9
"Romania","Europe","Developed",71.1,2774.95586,12.5
"Romania","Europe","Developed",77,2124.873613,12
"Romania","Europe","Developed",78,1839.72945,11.7
"Romania","Europe","Developed",77,1668.162731,11.5
"Russian Federation","Europe","Developing",75,9329.298351,15
"Russian Federation","Europe","Developing",73,14125.961,14.9
"Russian Federation","Europe","Developing",70,15543.67653,14.6
"Russian Federation","Europe","Developing",69.6,15154.45687,14.3
"Russian Federation","Europe","Developing",69.4,14212.687,14
"Russian Federation","Europe","Developing",68.4,1674.98771,13.7
"Russian Federation","Europe","Developing",68.2,8562.89598,14
"Russian Federation","Europe","Developing",67.5,11635.2637,13.9
"Russian Federation","Europe","Developing",67.3,911.25385,13.8
"Russian Federation","Europe","Developing",66.4,692.194398,13.8
"Russian Federation","Europe","Developing",65,5323.473877,13.7
"Russian Federation","Europe","Developing",64.9,412.372294,13.6
"Russian Federation","Europe","Developing",64.6,2975.132778,13.2
"Russian Federation","Europe","Developing",64.8,2375.5944,12.8
"Russian Federation","Europe","Developing",65.1,21.362386,12.5
"Russian Federation","Europe","Developing",65,1771.58662,12.1
"Rwanda","Africa","Developing",66.1,71.348397,10.8
"Rwanda","Africa","Developing",65.7,76.5699517,10.8
"Rwanda","Africa","Developing",65.2,688.8768557,10.8
"Rwanda","Africa","Developing",64.6,678.796973,10.5
"Rwanda","Africa","Developing",63.8,617.317648,10.2
"Rwanda","Africa","Developing",62.8,563.491487,10
"Rwanda","Africa","Developing",61,539.1538211,10.2
"Rwanda","Africa","Developing",68,5.6687264,10.4
"Rwanda","Africa","Developing",59.6,44.853339,10.1
"Rwanda","Africa","Developing",57.6,342.3656294,9.3
"Rwanda","Africa","Developing",55.3,287.931877,8.8
"Rwanda","Africa","Developing",53.4,236.9114381,8.2
"Rwanda","Africa","Developing",52,212.6619491,7.6
"Rwanda","Africa","Developing",57,196.59778,7.2
"Rwanda","Africa","Developing",48.6,21.569654,7.1
"Rwanda","Africa","Developing",48.3,216.172747,6.6
"Saint Kitts and Nevis","Americas","Developing",NA,NA,13.4
"Saint Lucia","Americas","Developing",75.2,NA,13.1
"Saint Lucia","Americas","Developing",75,NA,13.1
"Saint Lucia","Americas","Developing",74.8,NA,13.1
"Saint Lucia","Americas","Developing",74.7,NA,13
"Saint Lucia","Americas","Developing",74.6,NA,12.9
"Saint Lucia","Americas","Developing",74.2,NA,12.8
"Saint Lucia","Americas","Developing",74.3,NA,12.7
"Saint Lucia","Americas","Developing",74.1,NA,12.6
"Saint Lucia","Americas","Developing",73.9,NA,12.8
"Saint Lucia","Americas","Developing",73.5,NA,12.4
"Saint Lucia","Americas","Developing",73.1,NA,12.2
"Saint Lucia","Americas","Developing",72.6,NA,12.3
"Saint Lucia","Americas","Developing",72.2,NA,12.4
"Saint Lucia","Americas","Developing",72,NA,12.5
"Saint Lucia","Americas","Developing",71.8,NA,12.6
"Saint Lucia","Americas","Developing",71.6,NA,12.8
"Saint Vincent and the Grenadines","Americas","Developing",73.2,NA,13.3
"Saint Vincent and the Grenadines","Americas","Developing",73.1,NA,13.3
"Saint Vincent and the Grenadines","Americas","Developing",72.7,NA,13.3
"Saint Vincent and the Grenadines","Americas","Developing",72.8,NA,13.3
"Saint Vincent and the Grenadines","Americas","Developing",72.7,NA,13.3
"Saint Vincent and the Grenadines","Americas","Developing",72.5,NA,13.3
"Saint Vincent and the Grenadines","Americas","Developing",72.3,NA,13.3
"Saint Vincent and the Grenadines","Americas","Developing",72.1,NA,13.3
"Saint Vincent and the Grenadines","Americas","Developing",71.9,NA,13.3
"Saint Vincent and the Grenadines","Americas","Developing",71.7,NA,13.3
"Saint Vincent and the Grenadines","Americas","Developing",71.4,NA,13.3
"Saint Vincent and the Grenadines","Americas","Developing",71.2,NA,13.2
"Saint Vincent and the Grenadines","Americas","Developing",71,NA,13
"Saint Vincent and the Grenadines","Americas","Developing",79,NA,12.9
"Saint Vincent and the Grenadines","Americas","Developing",79,NA,12.8
"Saint Vincent and the Grenadines","Americas","Developing",79,NA,12.7
"Samoa","Oceania","Developing",74,4149.363444,12.9
"Samoa","Oceania","Developing",73.8,4178.973369,12.9
"Samoa","Oceania","Developing",73.6,4219.65123,12.9
"Samoa","Oceania","Developing",73.2,4234.554443,12.9
"Samoa","Oceania","Developing",73,3942.9827,12.9
"Samoa","Oceania","Developing",72.6,3453.487434,12.9
"Samoa","Oceania","Developing",76,335.112838,12.9
"Samoa","Oceania","Developing",72.5,359.82223,12.9
"Samoa","Oceania","Developing",72.2,322.543121,12.9
"Samoa","Oceania","Developing",72,287.963899,12.7
"Samoa","Oceania","Developing",71.6,2571.262348,12.6
"Samoa","Oceania","Developing",71.4,2351.33814,12.4
"Samoa","Oceania","Developing",79,197.29417,12.3
"Samoa","Oceania","Developing",76,1631.41727,12.1
"Samoa","Oceania","Developing",75,1555.47451,12
"Samoa","Oceania","Developing",72,154.68923,12.1
"San Marino","Europe","Developing",NA,NA,15.1
"Sao Tome and Principe","Africa","Developing",67.5,1624.63963,11.2
"Sao Tome and Principe","Africa","Developing",67.3,1821.878734,11.1
"Sao Tome and Principe","Africa","Developing",67.1,1619.532678,11
"Sao Tome and Principe","Africa","Developing",66.9,138.949959,10.8
"Sao Tome and Principe","Africa","Developing",66.6,134.326189,10.6
"Sao Tome and Principe","Africa","Developing",66.2,1129.754961,10.6
"Sao Tome and Principe","Africa","Developing",65.8,199.57146,10.1
"Sao Tome and Principe","Africa","Developing",65.4,1126.46212,10.4
"Sao Tome and Principe","Africa","Developing",65.1,894.927988,10.3
"Sao Tome and Principe","Africa","Developing",64.7,843.89447,10.2
"Sao Tome and Principe","Africa","Developing",64.3,81.86157,10
"Sao Tome and Principe","Africa","Developing",63.8,693.345683,9.8
"Sao Tome and Principe","Africa","Developing",63.4,649.342153,9.7
"Sao Tome and Principe","Africa","Developing",63.1,555.8185378,9.6
"Sao Tome and Principe","Africa","Developing",62.8,51.216381,9.4
"Sao Tome and Principe","Africa","Developing",62.6,NA,9.3
"Saudi Arabia","Asia","Developing",74.5,2732.86172,16.1
"Saudi Arabia","Asia","Developing",74.4,24575.434,15.8
"Saudi Arabia","Asia","Developing",74.3,24934.38614,15.2
"Saudi Arabia","Asia","Developing",74.1,2533.9462,14.5
"Saudi Arabia","Asia","Developing",73.9,2377.74739,13.9
"Saudi Arabia","Asia","Developing",73.7,19259.58726,13.3
"Saudi Arabia","Asia","Developing",73.4,1694.2931,13
"Saudi Arabia","Asia","Developing",73.3,237.83234,12.8
"Saudi Arabia","Asia","Developing",73.2,16472.1665,12.7
"Saudi Arabia","Asia","Developing",73.2,15334.66994,12.5
"Saudi Arabia","Asia","Developing",73.1,13739.82945,12.4
"Saudi Arabia","Asia","Developing",73.1,11138.8746,12.3
"Saudi Arabia","Asia","Developing",73,9567.458285,12.2
"Saudi Arabia","Asia","Developing",72.9,8655.311531,12.1
"Saudi Arabia","Asia","Developing",72.8,8643.4944,12
"Saudi Arabia","Asia","Developing",72.6,9126.954277,11.8
"Senegal","Africa","Developing",66.7,98.7256145,9.5
"Senegal","Africa","Developing",66.4,152.443873,9.1
"Senegal","Africa","Developing",66,148.912351,8.7
"Senegal","Africa","Developing",65.6,136.4518,8.3
"Senegal","Africa","Developing",64.9,18.25321,7.9
"Senegal","Africa","Developing",64.3,11.631377,7.7
"Senegal","Africa","Developing",63.5,12.566464,7.5
"Senegal","Africa","Developing",62.8,11.33678,7.1
"Senegal","Africa","Developing",62.1,95.3978522,6.8
"Senegal","Africa","Developing",61.3,89.838296,6.6
"Senegal","Africa","Developing",65,773.8698713,6.4
"Senegal","Africa","Developing",59.7,733.581811,6.2
"Senegal","Africa","Developing",59,642.7663113,5.9
"Senegal","Africa","Developing",58.4,513.26227,5.7
"Senegal","Africa","Developing",57.9,481.287397,5.4
"Senegal","Africa","Developing",57.5,473.45338,5.2
"Serbia","Europe","Developing",75.6,5237.255334,14.4
"Serbia","Europe","Developing",75.4,62.173221,14.3
"Serbia","Europe","Developing",75.3,6353.826383,14.1
"Serbia","Europe","Developing",74.9,5659.3824,14
"Serbia","Europe","Developing",74.6,6423.291783,13.5
"Serbia","Europe","Developing",74.4,5411.87744,13.6
"Serbia","Europe","Developing",74.1,5821.35397,13.6
"Serbia","Europe","Developing",74,671.773913,13.5
"Serbia","Europe","Developing",73.8,5458.121718,13.5
"Serbia","Europe","Developing",73.6,4129.758741,13.4
"Serbia","Europe","Developing",73,3528.1318,13.2
"Serbia","Europe","Developing",73,3331.228766,13.1
"Serbia","Europe","Developing",73,2832.49652,13
"Serbia","Europe","Developing",72.9,2149.9944,13.2
"Serbia","Europe","Developing",73.1,1634.87561,13.1
"Serbia","Europe","Developing",72.6,87.1365252,13
"Seychelles","Africa","Developing",73.2,1539.464,14.1
"Seychelles","Africa","Developing",73,1557.77892,13.2
"Seychelles","Africa","Developing",72.9,15687.34795,13.5
"Seychelles","Africa","Developing",72.7,12845.17363,13.5
"Seychelles","Africa","Developing",72.6,12189.9516,13.3
"Seychelles","Africa","Developing",72.4,184.68447,13.2
"Seychelles","Africa","Developing",72.3,976.9566,13.2
"Seychelles","Africa","Developing",72.2,11122.8627,13.2
"Seychelles","Africa","Developing",72.2,12154.82994,13.1
"Seychelles","Africa","Developing",72.2,1214.39987,13.1
"Seychelles","Africa","Developing",72.2,1192.5174,12.1
"Seychelles","Africa","Developing",72.1,1176.65871,12.3
"Seychelles","Africa","Developing",72.1,8524.961236,12.1
"Seychelles","Africa","Developing",72.1,8331.261997,12.1
"Seychelles","Africa","Developing",72,7663.1378,12.2
"Seychelles","Africa","Developing",71.8,7578.85153,12.3
"Sierra Leone","Africa","Developing",51,587.538233,9.5
"Sierra Leone","Africa","Developing",48.1,78.4394757,9.5
"Sierra Leone","Africa","Developing",54,71.8186998,9.3
"Sierra Leone","Africa","Developing",49.7,561.8984239,9.1
"Sierra Leone","Africa","Developing",48.9,445.525,8.9
"Sierra Leone","Africa","Developing",48.1,45.128418,8.7
"Sierra Leone","Africa","Developing",47.1,394.5932439,8.5
"Sierra Leone","Africa","Developing",46.2,46.3759178,8.3
"Sierra Leone","Africa","Developing",45.3,358.8274716,8.2
"Sierra Leone","Africa","Developing",44.3,322.313468,8
"Sierra Leone","Africa","Developing",43.3,287.6891942,7.8
"Sierra Leone","Africa","Developing",42.3,263.145817,7.6
"Sierra Leone","Africa","Developing",41.5,263.7618312,7.4
"Sierra Leone","Africa","Developing",48,249.939542,7.2
"Sierra Leone","Africa","Developing",41,227.779471,7
"Sierra Leone","Africa","Developing",39,139.3147734,6.7
"Singapore","Asia","Developed",83.1,53629.73746,15.4
"Singapore","Asia","Developed",82.9,56336.7234,15.4
"Singapore","Asia","Developed",82.7,5629.18914,15.4
"Singapore","Asia","Developed",82.5,54431.16199,15.4
"Singapore","Asia","Developed",82.2,53166.67581,15.2
"Singapore","Asia","Developed",82,46569.67951,14.5
"Singapore","Asia","Developed",81.7,38577.55822,14.4
"Singapore","Asia","Developed",81.4,39721.4818,14.2
"Singapore","Asia","Developed",81.1,39223.58187,14.1
"Singapore","Asia","Developed",87,33579.85948,13.9
"Singapore","Asia","Developed",82,29869.85398,12.6
"Singapore","Asia","Developed",79.7,2745.27136,12.7
"Singapore","Asia","Developed",79.3,23573.6284,12.7
"Singapore","Asia","Developed",79,2216.83279,12.6
"Singapore","Asia","Developed",78.7,21577.7823,12.7
"Singapore","Asia","Developed",78.3,23792.677,12.5
"Slovakia","Europe","Developed",76.7,NA,15
"Slovakia","Europe","Developed",76.4,NA,15.1
"Slovakia","Europe","Developed",76.1,NA,15
"Slovakia","Europe","Developed",75.8,NA,15
"Slovakia","Europe","Developed",75.6,NA,15
"Slovakia","Europe","Developed",75.1,NA,15
"Slovakia","Europe","Developed",75,NA,14.9
"Slovakia","Europe","Developed",74.7,NA,14.8
"Slovakia","Europe","Developed",74.4,NA,14.5
"Slovakia","Europe","Developed",74.3,NA,14.3
"Slovakia","Europe","Developed",74,NA,14
"Slovakia","Europe","Developed",74.1,NA,13.8
"Slovakia","Europe","Developed",73.8,NA,13.6
"Slovakia","Europe","Developed",73.7,NA,13.3
"Slovakia","Europe","Developed",73.3,NA,13.3
"Slovakia","Europe","Developed",73,NA,13
"Slovenia","Europe","Developed",88,2729.86383,17.3
"Slovenia","Europe","Developed",87,242.67286,17.6
"Slovenia","Europe","Developed",85,2315.31799,16.8
"Slovenia","Europe","Developed",82,22486.47167,16.8
"Slovenia","Europe","Developed",79.8,24985.24827,17
"Slovenia","Europe","Developed",79.5,23437.4722,16.9
"Slovenia","Europe","Developed",79.1,24633.79785,16.9
"Slovenia","Europe","Developed",78.9,2751.8127,16.9
"Slovenia","Europe","Developed",78.3,23841.31792,16.8
"Slovenia","Europe","Developed",78.1,19726.1265,16.7
"Slovenia","Europe","Developed",77.5,18169.1891,16.3
"Slovenia","Europe","Developed",77.2,1726.9151,16.6
"Slovenia","Europe","Developed",76.5,1488.47154,16.1
"Slovenia","Europe","Developed",76.6,11814.9994,15.6
"Slovenia","Europe","Developed",76.2,1479.29634,14.7
"Slovenia","Europe","Developed",76,1227.73677,14.6
"Solomon Islands","Oceania","Developing",69.2,1922.41388,9.6
"Solomon Islands","Oceania","Developing",68.8,29.652622,9.6
"Solomon Islands","Oceania","Developing",68.8,188.5159,9.5
"Solomon Islands","Oceania","Developing",68.7,1858.689868,9.4
"Solomon Islands","Oceania","Developing",68.5,1642.837974,9.4
"Solomon Islands","Oceania","Developing",68.3,1272.44825,9.3
"Solomon Islands","Oceania","Developing",68.1,1158.282672,9.3
"Solomon Islands","Oceania","Developing",68,125.79167,9.2
"Solomon Islands","Oceania","Developing",67.6,146.931125,9
"Solomon Islands","Oceania","Developing",67.6,948.6592511,8.4
"Solomon Islands","Oceania","Developing",67.4,88.874858,8.3
"Solomon Islands","Oceania","Developing",67.1,818.442619,8.1
"Solomon Islands","Oceania","Developing",66.8,744.7657423,8
"Solomon Islands","Oceania","Developing",66.5,784.9562874,7.3
"Solomon Islands","Oceania","Developing",66.2,944.81684,6.6
"Solomon Islands","Oceania","Developing",65.8,154.518572,7.2
"Somalia","Africa","Developing",55,426.98537,NA
"Somalia","Africa","Developing",54.3,417.89143,NA
"Somalia","Africa","Developing",54.2,47.5432354,NA
"Somalia","Africa","Developing",53.1,NA,NA
"Somalia","Africa","Developing",53.1,NA,NA
"Somalia","Africa","Developing",52.4,NA,NA
"Somalia","Africa","Developing",52.2,NA,NA
"Somalia","Africa","Developing",51.9,NA,NA
"Somalia","Africa","Developing",51.5,NA,NA
"Somalia","Africa","Developing",51.5,NA,NA
"Somalia","Africa","Developing",51.6,NA,NA
"Somalia","Africa","Developing",51.2,NA,NA
"Somalia","Africa","Developing",51.1,NA,NA
"Somalia","Africa","Developing",58,NA,NA
"Somalia","Africa","Developing",57,NA,NA
"Somalia","Africa","Developing",55,NA,NA
"South Africa","Africa","Developing",62.9,5769.77258,13
"South Africa","Africa","Developing",62,6479.625659,13
"South Africa","Africa","Developing",69,6876.953821,12.8
"South Africa","Africa","Developing",59.2,7548.163698,12.8
"South Africa","Africa","Developing",58.9,849.954224,12.8
"South Africa","Africa","Developing",58,7362.76139,12.8
"South Africa","Africa","Developing",56.5,5888.6284,12.8
"South Africa","Africa","Developing",55.3,5786.59972,12.9
"South Africa","Africa","Developing",54.5,6125.39984,12.9
"South Africa","Africa","Developing",54,5631.73485,12.9
"South Africa","Africa","Developing",53.8,5414.634326,12.9
"South Africa","Africa","Developing",53.7,4863.51688,12.9
"South Africa","Africa","Developing",54,3775.68275,12.9
"South Africa","Africa","Developing",54.9,2518.398261,12.9
"South Africa","Africa","Developing",56,2681.781,13
"South Africa","Africa","Developing",57.3,337.2253,13
"South Sudan","Africa","Developing",57.3,758.725782,4.9
"South Sudan","Africa","Developing",56.6,1151.861715,4.9
"South Sudan","Africa","Developing",56.4,1186.11325,4.9
"South Sudan","Africa","Developing",56,958.45581,4.9
"South Sudan","Africa","Developing",55.4,176.9713,4.9
"South Sudan","Africa","Developing",55,1562.239346,0
"South Sudan","Africa","Developing",54.3,1264.78998,0
"South Sudan","Africa","Developing",53.6,1678.711862,0
"South Sudan","Africa","Developing",53.1,NA,0
"South Sudan","Africa","Developing",52.5,NA,0
"South Sudan","Africa","Developing",51.9,NA,0
"South Sudan","Africa","Developing",51.4,NA,0
"South Sudan","Africa","Developing",58,NA,0
"South Sudan","Africa","Developing",52,NA,0
"South Sudan","Africa","Developing",49.6,NA,0
"South Sudan","Africa","Developing",48.9,NA,0
"Spain","Europe","Developed",82.8,25683.84565,17.7
"Spain","Europe","Developed",82.6,296.47225,17.6
"Spain","Europe","Developed",82.4,2921.9342,17.5
"Spain","Europe","Developed",82,28562.29324,17.2
"Spain","Europe","Developed",82.1,31834.21816,16.9
"Spain","Europe","Developed",81.9,3736.228,16.4
"Spain","Europe","Developed",81.6,32333.4661,16.3
"Spain","Europe","Developed",81.3,35578.73619,16.1
"Spain","Europe","Developed",89,3279.414,16
"Spain","Europe","Developed",88,28482.6948,15.9
"Spain","Europe","Developed",81,2651.71745,15.8
"Spain","Europe","Developed",81,24918.64584,15.6
"Spain","Europe","Developed",79.4,21495.7741,15.6
"Spain","Europe","Developed",79.5,1719.53541,15.7
"Spain","Europe","Developed",79.4,15323.6114,15.7
"Spain","Europe","Developed",79.1,14676.769,15.7
"Sri Lanka","Asia","Developing",74.9,3844.89123,14
"Sri Lanka","Asia","Developing",74.7,382.54994,14
"Sri Lanka","Asia","Developing",74.6,361.289374,13.8
"Sri Lanka","Asia","Developing",74.5,335.521375,13.7
"Sri Lanka","Asia","Developing",74.5,322.992615,13.6
"Sri Lanka","Asia","Developing",74.5,2819.511161,13.5
"Sri Lanka","Asia","Developing",71.8,216.681584,13.4
"Sri Lanka","Asia","Developing",72.3,254.489192,13.3
"Sri Lanka","Asia","Developing",73.7,1644.816372,13.2
"Sri Lanka","Asia","Developing",73.8,1448.7611,13.1
"Sri Lanka","Asia","Developing",74.2,1259.87591,12.9
"Sri Lanka","Asia","Developing",69.1,174.6692,12.8
"Sri Lanka","Asia","Developing",73.9,989.4547732,12.7
"Sri Lanka","Asia","Developing",73.7,873.1472436,12.6
"Sri Lanka","Asia","Developing",72.7,837.699787,12.5
"Sri Lanka","Asia","Developing",71.5,875.412178,12.4
"Sudan","Africa","Developing",64.1,2513.884661,7.2
"Sudan","Africa","Developing",63.8,2176.89829,7.2
"Sudan","Africa","Developing",63.5,1955.66799,7
"Sudan","Africa","Developing",63.2,1892.894352,6.8
"Sudan","Africa","Developing",62.7,1666.857757,7
"Sudan","Africa","Developing",62.5,1476.47887,7
"Sudan","Africa","Developing",62,1226.884381,6.8
"Sudan","Africa","Developing",61.8,1291.528826,6.3
"Sudan","Africa","Developing",61.4,1115.6952,6.4
"Sudan","Africa","Developing",61,893.8793645,6.2
"Sudan","Africa","Developing",67,679.7539949,6.1
"Sudan","Africa","Developing",59.7,565.569459,5.7
"Sudan","Africa","Developing",59.6,477.738478,5.6
"Sudan","Africa","Developing",59.4,412.1517561,5.6
"Sudan","Africa","Developing",58.9,377.5254454,5.6
"Sudan","Africa","Developing",58.6,361.35843,5.5
"Suriname","Americas","Developing",71.6,8818.982566,12.7
"Suriname","Americas","Developing",71.4,9564.46383,12.7
"Suriname","Americas","Developing",71.2,9484.56898,12.7
"Suriname","Americas","Developing",71.3,9272.413453,12.7
"Suriname","Americas","Developing",76,8318.97692,12.5
"Suriname","Americas","Developing",73,833.31332,12.3
"Suriname","Americas","Developing",70,7443.85178,12.1
"Suriname","Americas","Developing",69.8,6858.163158,11.9
"Suriname","Americas","Developing",69.5,5761.39536,11.7
"Suriname","Americas","Developing",69.3,527.92,11.5
"Suriname","Americas","Developing",68.9,3595.8855,11.3
"Suriname","Americas","Developing",68.3,36.48773,11.1
"Suriname","Americas","Developing",68,263.1399,10.9
"Suriname","Americas","Developing",67.9,2232.513244,11
"Suriname","Americas","Developing",67.7,1598.77512,11
"Suriname","Americas","Developing",67.4,1888.61829,11.1
"Swaziland","Africa","Developing",58.9,3136.92511,11.4
"Swaziland","Africa","Developing",58.4,3464.35169,11.4
"Swaziland","Africa","Developing",57.6,3598.75972,11.4
"Swaziland","Africa","Developing",56.5,3851.51547,11.3
"Swaziland","Africa","Developing",55,3934.27325,11.2
"Swaziland","Africa","Developing",53.6,369.239336,11
"Swaziland","Africa","Developing",52.6,332.517125,10.8
"Swaziland","Africa","Developing",51.4,2842.438422,10.6
"Swaziland","Africa","Developing",50,347.48798,10.5
"Swaziland","Africa","Developing",47.8,2937.36723,9.9
"Swaziland","Africa","Developing",46,2873.862141,9.7
"Swaziland","Africa","Developing",45.6,2529.633557,9.4
"Swaziland","Africa","Developing",45.9,22.99449,9.1
"Swaziland","Africa","Developing",46.4,1324.996228,9.2
"Swaziland","Africa","Developing",47.1,1437.634951,9.3
"Swaziland","Africa","Developing",48.4,1637.4567,9.4
"Sweden","Europe","Developed",82.4,5585.25847,15.9
